證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"6196","帆宣","3047081","492967507","158.00","164.00","158.00","162.50","6.5000","2971"
"6197","佳必琪","9151504","1577012756","173.50","176.50","168.50","170.50","-2.0000","15579"
"6201","亞弘電","41127","2617816","63.20","63.80","63.20","63.50","0.3000","40"
"6202","盛群","453683","26962370","58.50","59.80","58.50","59.80","1.3000","453"
"6205","詮欣","179578","13573099","74.80","76.30","74.80","76.20","0.8000","128"
"6206","飛捷","1735890","166831094","97.70","98.10","94.90","96.00","-2.0000","2250"
"6209","今國光","2547380","80665109","31.60","32.10","31.30","31.30","0.0500","1458"
"6213","聯茂","11723478","1317254907","114.00","116.50","110.50","111.50","-2.5000","7195"
"6214","精誠","792312","98826294","124.50","126.50","124.00","124.00","0.0000","951"
"6215","和椿","15038401","908747906","60.00","62.00","59.40","60.30","0.9000","10346"
"6216","居易","1899444","80441702","40.95","43.30","40.95","42.30","1.7000","1344"
"6224","聚鼎","94096","5095871","54.50","54.60","53.90","54.30","0.2000","103"
"6225","天瀚","18","299","","","","","0.0000","2"
"6226","光鼎","799931","8829051","11.30","11.30","10.85","10.90","0.0000","404"
"6230","尼得科超眾","1296133","393626555","303.00","308.00","297.50","306.50","1.5000","2473"
"6235","華孚","2206099","190658925","84.10","87.40","84.10","86.50","2.4000","1716"
"6239","力成","4213451","764966371","184.00","185.00","180.00","180.50","-5.0000","16467"
"6243","迅杰","329475","20888886","63.50","64.10","63.00","63.40","0.4000","279"
"6257","矽格","3481705","279345871","81.20","81.20","79.60","79.90","-1.1000","2217"
"6269","台郡","2198177","193010124","87.10","88.40","87.10","88.10","1.1000","1517"
"6271","同欣電","678927","103159066","150.50","153.00","150.50","152.50","2.5000","902"
"6277","宏正","109756","9099742","83.00","83.30","82.70","82.90","-0.8000","130"
"6278","台表科","2317050","264855716","113.50","115.00","113.00","114.50","1.0000","1774"
"6281","全國電","82542","6962182","84.40","84.50","84.30","84.40","0.0000","106"
"6282","康舒","3733699","139852747","36.90","37.70","36.90","37.60","0.7000","2321"
"6283","淳安","523323","15857680","29.75","30.60","29.75","30.30","0.5500","435"
"6285","啟碁","4891731","772281857","163.00","163.00","156.00","157.50","-4.5000","4570"
"6288","聯嘉","1915319","60064525","31.10","31.85","31.00","31.10","0.6000","1104"
"6405","悅城","28048","660952","23.50","23.60","23.50","23.60","0.1500","21"
"6409","旭隼","74166","127700045","1695.00","1740.00","1690.00","1735.00","50.0000","233"
"6412","群電","905587","134524475","148.00","150.50","146.00","148.50","1.0000","783"
"6414","樺漢","1318574","433717346","331.00","334.00","326.50","327.00","0.5000","1468"
"6415","矽力*-KY","3682588","1771757610","460.00","493.50","453.00","491.00","33.5000","3970"
"6416","瑞祺電通","412349","51373262","125.00","126.00","123.00","125.50","0.0000","427"
"6423","億而得-創","35280","3543139","100.50","101.50","100.00","100.50","-1.5000","36"
"6426","統新","77299","4965002","64.40","64.90","63.60","64.30","0.9000","82"
"6431","光麗-KY","23556","293297","12.60","12.60","12.40","12.50","0.0000","57"
"6438","迅得","353177","40317857","114.00","115.00","113.00","114.00","1.0000","345"
"6442","光聖","17212780","4155252356","230.00","253.00","223.00","246.50","16.5000","14080"
"6443","元晶","3148619","87612199","27.60","28.05","27.60","27.75","0.2000","1581"
"6446","藥華藥","5919083","2809541596","464.00","485.00","450.00","484.00","28.0000","8033"
"6449","鈺邦","1705622","210920383","123.00","125.50","122.50","124.00","-2.0000","1996"
"6451","訊芯-KY","1527660","281254712","182.00","187.00","180.00","186.00","4.0000","1785"
"6456","GIS-KY","863183","56720289","65.00","66.10","65.00","65.50","0.8000","823"
"6464","台數科","32215","2742326","85.10","85.40","85.00","85.30","-0.2000","30"
"6472","保瑞","2395924","1876882538","784.00","798.00","770.00","773.00","-9.0000","5864"
"6477","安集","299272","11230213","37.35","37.75","37.35","37.40","0.1000","239"
"6491","晶碩","611834","293522478","489.50","489.50","475.50","476.00","-7.5000","1114"
"6504","南六","62318","4562469","73.10","73.60","72.90","73.30","0.2000","60"
"6505","台塑化","5058139","331958864","65.70","66.30","65.00","65.80","0.0000","3617"
"6515","穎崴","1048743","937136580","865.00","908.00","858.00","902.00","26.0000","1302"
"6525","捷敏-KY","134269","8834316","65.60","66.50","65.30","66.00","0.4000","136"
"6526","達發","674191","493208200","730.00","737.00","718.00","732.00","6.0000","1143"
"6531","愛普*","1780753","628472420","346.50","357.00","344.00","355.00","9.0000","2072"
"6533","晶心科","300620","125640724","415.00","421.00","415.00","418.00","1.0000","545"
"6534","正瀚-創","18007","1503185","83.00","83.90","82.60","83.80","1.2000","19"
"6541","泰福-KY","150246","6271220","40.50","42.45","40.50","42.35","1.6500","209"
"6550","北極星藥業-KY","1705497","124700105","73.70","73.90","72.50","73.30","-0.3000","1735"
"6552","易華電","2282955","118845077","51.00","53.50","50.20","50.60","1.4500","1784"
"6558","興能高","215115","5412827","24.60","25.70","24.50","25.25","0.5000","152"
"6573","虹揚-KY","59030","834676","14.20","14.20","14.05","14.05","-0.1000","37"
"6579","研揚","2477361","433619186","175.00","178.00","173.50","174.00","-14.0000","3633"
"6581","鋼聯","143705","15044972","105.00","105.50","104.00","105.00","-2.0000","236"
"6582","申豐","87554","4496896","50.80","52.00","50.70","51.30","0.9000","115"
"6585","鼎基","1522398","300321668","192.00","203.00","192.00","194.50","7.0000","1658"
"6591","動力-KY","470897","29915192","64.60","64.60","63.00","63.10","-1.0000","666"
"6592","和潤企業","291105","32090639","109.00","111.00","109.00","111.00","1.0000","409"
"6592A","和潤企業甲特","22618","2247358","99.40","99.40","99.30","99.40","0.1000","27"
"6592B","和潤企業乙特","16232","1551010","95.50","95.60","95.50","95.50","0.0000","20"
"6598","ABC-KY","15539","311550","20.45","20.45","20.00","20.00","0.1500","22"
"6605","帝寶","348596","76980680","220.00","223.00","218.50","221.00","1.5000","522"
"6606","建德工業","113943","3169528","27.70","28.15","27.60","27.70","0.2000","95"
"6625","必應","115149","10970674","95.00","95.90","94.80","95.20","0.5000","117"
"6641","基士德-KY","18000","749850","41.90","41.90","41.50","41.50","-0.5000","14"
"6645","金萬林-創","14848","547349","37.00","37.20","37.00","37.15","0.1000","17"
"6655","科定","","","","","","","0.0000",""
"6657","華安","53694","2781249","52.70","52.70","51.50","51.50","-0.3000","62"
"6658","聯策","531911","24163758","46.05","46.45","44.70","45.50","-1.1500","452"
"6666","羅麗芬-KY","7020","443472","63.60","63.60","62.90","62.90","-0.4000","6"
"6668","中揚光","871215","54522253","61.60","63.40","61.60","62.80","1.3000","620"
"6669","緯穎","777562","2048406805","2650.00","2675.00","2600.00","2630.00","10.0000","2128"
"6670","復盛應用","411908","124873700","298.00","306.50","298.00","305.00","7.0000","438"
"6671","三能-KY","7168","325840","45.65","45.65","45.30","45.45","0.2500","26"
"6672","騰輝電子-KY","163073","13697275","84.50","84.50","83.70","83.80","-0.2000","147"
"6674","鋐寶科技","628882","18669405","27.80","30.90","27.70","29.10","1.0000","467"
"6689","伊雲谷","1317814","133309847","99.80","103.00","99.30","102.00","2.9000","1239"
"6691","洋基工程","161525","65340411","404.50","407.00","402.50","405.00","0.5000","309"
"6695","芯鼎","961950","63319841","65.30","67.00","65.00","65.60","-1.0000","865"
"6698","旭暉應材","372402","14134398","36.95","38.70","36.95","38.00","0.8000","329"
"6706","惠特","2662523","201955893","72.60","78.90","72.60","76.60","3.6000","1977"
"6715","嘉基","450044","77945487","171.50","176.00","170.50","174.50","4.5000","730"
"6719","力智","1803042","534984230","289.00","303.00","287.00","298.50","13.0000","2048"
"6742","澤米","196544","13455406","66.90","69.50","66.90","69.00","2.2000","211"
"6743","安普新","136021","8007558","58.70","59.30","58.50","59.00","0.5000","247"
"6753","龍德造船","583702","69494036","119.50","120.00","118.00","118.50","-1.5000","623"
"6754","匯僑設計","172437","10989529","62.90","64.60","62.90","64.50","1.1000","160"
"6756","威鋒電子","293524","58691142","194.50","202.00","194.50","201.00","6.0000","344"
"6757","台灣虎航-創","601461","29126978","48.65","49.45","47.70","48.10","-0.6500","356"
"6768","志強-KY","176906","17141335","95.90","97.40","95.90","96.70","-0.3000","145"
"6770","力積電","17743733","437348828","24.30","24.90","24.30","24.75","0.6000","6303"
"6771","平和環保-創","24050","1626710","67.50","67.90","67.50","67.80","0.3000","20"
"6776","展碁國際","223285","14202953","64.00","64.10","63.30","63.30","-0.8000","216"
"6781","AES-KY","152314","93598994","615.00","624.00","609.00","618.00","3.0000","259"
"6782","視陽","1570164","437161780","281.50","289.00","272.00","274.50","-4.5000","5399"
"6789","采鈺","2274376","701026439","307.50","313.00","302.00","313.00","5.5000","8563"
"6790","永豐實","240551","12549285","52.00","52.50","51.70","52.10","0.1000","171"
"6792","詠業","28305","2338545","83.50","83.70","81.80","81.80","-0.9000","86"
"6794","向榮生技-創","16000","1355000","85.40","85.40","83.50","84.90","1.0000","12"
"6796","晉弘","106620","8868485","82.30","84.20","82.20","82.90","0.7000","134"
"6799","來頡","256908","36543053","141.00","143.00","140.50","143.00","3.0000","287"
"6805","富世達","1919294","1336606388","680.00","707.00","673.00","705.00","26.0000","2497"
"6806","森崴能源","4290046","553342784","122.50","131.50","121.00","131.50","9.0000","4839"
"6807","峰源-KY","110689","6132392","55.50","55.90","55.00","55.90","0.0000","160"
"6830","汎銓","329271","43423060","131.00","133.50","130.00","133.00","2.5000","276"
"6834","天二科技","2655309","89651000","31.05","34.15","31.05","34.15","3.1000","1516"
"6835","圓裕","474537","25294146","53.80","54.20","52.70","53.40","-0.7000","352"
"6854","錼創科技-KY創","12000","931700","77.50","78.00","77.20","77.20","-0.1000","12"
"6861","睿生光電","22242","1613067","72.40","73.00","72.30","72.30","0.2000","38"
"6863","永道-KY","2296855","554731215","239.00","250.50","230.00","243.00","2.5000","2131"
"6869","雲豹能源-創","429000","55070500","126.00","130.00","125.50","128.50","2.5000","279"
"6873","泓德能源-創","270000","45770000","166.00","170.50","166.00","170.00","4.0000","183"
"6901","鑽石投資","2015770","82263565","40.10","41.50","39.85","40.95","0.9000","998"
"6902","走著瞧-創","21497","3324041","145.50","161.00","145.50","159.50","12.0000","22"
"6906","現觀科","54830","8708425","158.00","160.00","158.00","159.50","1.5000","104"
"6914","阜爾運通","657430","112002611","162.50","175.00","161.00","172.00","12.0000","851"
"6916","華凌","39592","1058956","26.70","27.00","26.60","26.60","-0.1000","73"
"6928","攸泰科技","289470","23701640","79.00","84.50","78.60","82.70","4.1000","390"
"6933","AMAX-KY","194739","65861645","339.50","342.50","336.00","336.50","-3.0000","498"
"6937","天虹","79213","15704199","196.50","200.50","196.50","200.00","3.5000","240"
"6949","沛爾生醫-創","30000","3972000","135.00","135.00","131.00","131.00","-2.0000","23"
"8011","台通","1278007","28149810","21.70","22.30","21.55","22.10","0.4500","742"
"8016","矽創","541223","143686725","265.50","267.00","263.50","267.00","3.0000","558"
"8021","尖點","2041656","65696401","32.10","32.80","31.75","31.85","-0.1500","1505"
"8028","昇陽半導體","7090572","463690310","64.00","67.50","64.00","64.20","0.2000","4071"
"8033","雷虎","5436341","398763370","76.00","76.10","72.00","72.60","-3.7000","8116"
"8039","台虹","3894238","213031843","53.90","55.70","53.60","54.00","0.2000","2515"
"8046","南電","2521036","487479250","191.50","195.50","191.50","194.50","5.0000","2386"
"8070","長華*","8274429","425069493","49.70","52.10","49.50","51.70","1.9500","4428"
"8072","陞泰","137924","3968771","28.50","29.65","28.50","28.70","0.2000","129"
"8081","致新","308877","95478419","307.50","311.00","306.50","311.00","3.0000","639"
"8101","華冠","57300","204295","3.42","3.60","3.42","3.55","-0.0800","35"
"8103","瀚荃","3439698","174339028","49.60","52.30","49.30","50.50","1.7500","2390"
"8104","錸寶","511162","18331770","34.90","36.25","34.90","35.90","1.0000","458"
"8105","凌巨","2010054","28846317","14.30","14.55","14.25","14.30","0.0500","808"
"8110","華東","3226172","61380516","19.15","19.30","18.90","19.05","-0.1000","1780"
"8112","至上","15660113","1329400305","85.70","86.00","83.90","84.60","-0.3000","13171"
"8112A","至上甲特","3023","130966","43.30","43.40","43.30","43.40","0.0500","15"
"8114","振樺電","1935623","282792883","141.00","149.50","141.00","149.50","12.5000","2272"
"8131","福懋科","698544","27156223","38.75","39.20","38.55","38.80","-0.7000","494"
"8150","南茂","1220074","53633251","43.75","44.10","43.65","44.00","0.2500","951"
"8162","微矽電子-創","42000","1576650","36.50","37.95","36.50","37.50","1.2000","36"
"8163","達方","5126024","353117159","70.80","71.20","67.60","68.00","-3.5000","5042"
"8201","無敵","188425","3578967","19.00","19.30","18.80","18.80","-0.2000","178"
"8210","勤誠","2585607","799737290","310.00","315.50","304.00","310.00","1.5000","4062"
"8213","志超","273976","10700530","39.00","39.10","39.00","39.00","0.0000","227"
"8215","明基材","706597","23404837","32.90","33.25","32.90","33.20","0.3500","464"
"8222","寶一","1380839","60928434","43.25","44.80","42.95","44.60","1.6500","1000"
"8249","菱光","94040","2777472","29.70","29.70","29.45","29.45","-0.2500","87"
"8261","富鼎","337438","27936591","82.00","83.40","82.00","83.00","1.1000","323"
"8271","宇瞻","581458","39065818","66.80","67.90","66.80","67.10","0.3000","455"
"8341","日友","157331","15374851","96.90","98.20","96.80","97.90","1.2000","253"
"8367","建新國際","142876","7067555","49.50","49.75","49.00","49.45","0.9500","118"
"8374","羅昇","885444","59122491","65.60","68.00","65.60","67.00","1.4000","582"
"8404","百和興業-KY","818583","17554849","21.30","21.65","21.10","21.55","0.4500","533"
"8411","福貞-KY","70567","994069","14.10","14.15","14.00","14.10","0.0000","156"
"8422","可寧衛","216606","41552815","190.50","192.50","190.50","192.00","0.5000","304"
"8429","金麗-KY","281998","2847268","10.05","10.20","10.05","10.10","0.0500","239"
"8438","昶昕","964276","39847655","39.90","42.50","39.40","41.20","1.8000","741"
"8442","威宏-KY","105656","12829788","122.00","123.00","120.00","123.00","1.0000","85"
"8443","阿瘦","19098","232157","12.10","12.15","12.10","12.15","0.0000","98"
"8454","富邦媒","675036","299471877","441.50","447.50","440.50","442.00","2.0000","1910"
"8462","柏文","70278","8501255","119.00","121.50","119.00","121.00","1.5000","95"
"8463","潤泰材","728287","21475181","28.60","30.20","28.60","29.55","1.1500","488"
"8464","億豐","874773","324428520","364.50","377.00","364.00","375.00","11.0000","800"
"8466","美吉吉-KY","321211","18668756","56.00","60.20","55.80","60.00","3.5000","220"
"8467","波力-KY","54252","9225944","171.00","171.50","169.50","169.50","0.0000","57"
"8473","山林水","497306","20172175","40.00","40.95","40.00","40.60","0.6000","448"
"8476","台境","28324","1662794","58.70","59.00","58.50","58.80","0.1000","140"
"8478","東哥遊艇","154716","57499912","366.00","374.50","366.00","373.50","7.5000","353"
"8481","政伸","286867","15790461","53.20","57.00","53.20","55.00","2.9000","272"
"8482","商億-KY","2000","128400","64.20","64.20","64.20","64.20","-0.2000","2"
"8487","愛爾達-創","27328","2223532","82.00","82.00","81.20","81.50","-0.5000","23"
"8488","吉源-KY","11200","180425","16.00","16.20","16.00","16.20","0.1000","13"
"8499","鼎炫-KY","14400","1786886","125.00","125.00","124.00","125.00","1.0000","21"
"8926","台汽電","11121663","538383066","46.70","48.85","46.70","48.60","1.9500","6592"
"8940","新天地","255011","6639286","25.70","26.25","25.70","26.10","0.1500","232"
"8996","高力","562792","270845584","479.00","492.00","470.00","492.00","12.5000","601"
"9103","美德醫療-DR","1452976","9948421","6.72","6.95","6.66","6.89","0.2600","594"
"910322","康師傅-DR","13867","277355","20.00","20.05","19.95","20.00","0.0000","49"
"9105","泰金寶-DR","82523015","384312387","4.43","4.79","4.40","4.68","0.3200","11628"
"910861","神州-DR","44728","313083","7.09","7.11","6.92","7.06","-0.0200","28"
"9110","越南控-DR","23000","147670","6.38","6.59","6.36","6.59","0.1500","12"
"911608","明輝-DR","396596","1461279","3.78","3.80","3.53","3.67","0.0900","142"
"911622","泰聚亨-DR","2000","10260","5.13","5.13","5.13","5.13","0.0000","2"
"911868","同方友友-DR","499000","646150","1.29","1.31","1.29","1.31","0.0200","71"
"912000","晨訊科-DR","3537884","12158730","3.38","3.54","3.35","3.42","0.0700","783"
"9136","巨騰-DR","94000","604940","6.43","6.46","6.43","6.44","0.0100","38"
"9802","鈺齊-KY","634085","82189079","127.50","131.50","127.50","131.50","4.0000","532"
"9902","台火","1141843","19880516","17.65","17.75","17.20","17.20","-0.4500","798"
"9904","寶成","12628162","473734371","37.00","37.70","36.95","37.55","0.5500","3192"
"9905","大華","106135","2584132","24.40","24.40","24.25","24.30","0.0000","62"
"9906","欣巴巴","230844","21116916","91.50","92.40","90.60","90.60","0.4000","233"
"9907","統一實","1426952","20984812","14.65","14.80","14.60","14.70","0.0500","616"
"9908","大台北","73750","2387245","32.35","32.45","32.35","32.35","0.0000","94"
"9910","豐泰","4116997","651735072","152.00","162.50","152.00","161.50","11.5000","3189"
"9911","櫻花","412666","36085077","87.40","88.70","87.00","87.20","-0.3000","548"
"9912","偉聯","189182","2611361","13.80","14.00","13.70","13.95","0.2000","125"
"9914","美利達","643060","153756885","237.50","241.00","234.00","240.00","3.5000","1740"
"9917","中保科","200248","25414877","126.00","127.50","126.00","127.50","1.5000","236"
"9918","欣天然","9089","374736","41.45","41.45","41.10","41.10","0.0000","29"
"9919","康那香","1044618","22708161","21.80","22.00","21.60","21.65","-0.1500","571"
"9921","巨大","633456","142871098","225.50","226.50","224.00","226.00","1.5000","1710"
"9924","福興","640804","36565821","56.60","57.60","56.60","57.10","0.5000","470"
"9925","新保","97773","4117183","42.05","42.15","42.05","42.10","0.0000","85"
"9926","新海","13207","718679","54.90","54.90","54.30","54.60","0.0000","22"
"9927","泰銘","572168","45564736","79.10","80.50","78.90","80.50","0.4000","537"
"9928","中視","697239","15791807","21.15","23.25","21.15","22.65","1.5000","521"
"9929","秋雨","76842","1227801","15.90","16.10","15.90","15.90","-0.1000","34"
"9930","中聯資源","165998","10916621","65.80","66.20","65.40","65.70","0.8000","216"
"9931","欣高","10122","374630","37.05","37.05","36.95","36.95","-0.3500","20"
"9933","中鼎","3005127","146434796","48.00","48.90","48.00","48.80","0.6000","2034"
"9934","成霖","1892750","37529316","19.80","20.00","19.60","19.70","0.1500","1041"
"9935","慶豐富","300827","7555083","24.90","25.35","24.90","25.00","0.2000","170"
"9937","全國","218","14660","","","","","0.0000","33"
"9938","百和","4006825","269776849","65.70","68.80","65.30","68.70","3.0000","2509"
"9939","宏全","1328064","221919730","165.50","169.50","164.00","166.50","1.5000","1133"
"9940","信義","2809551","89855115","32.00","32.25","31.75","31.75","0.0000","1411"
"9941","裕融","1394540","209293018","150.50","152.00","149.00","149.00","0.5000","1196"
"9941A","裕融甲特","75634","3864404","51.00","51.10","51.00","51.10","0.0000","25"
"9942","茂順","58947","7557656","128.50","129.00","127.50","128.00","0.5000","101"
"9943","好樂迪","52611","4771691","90.50","90.80","90.50","90.70","0.1000","179"
"9944","新麗","473124","10917974","22.90","23.25","22.90","23.15","0.2500","174"
"9945","潤泰新","55022822","2614202671","45.10","48.95","45.10","47.55","2.5000","26427"
"9946","三發地產","9491156","464036105","45.45","49.55","44.90","49.55","4.5000","3736"
"9955","佳龍","2946905","102799182","35.30","36.00","34.10","35.10","0.0500","3082"
"9958","世紀鋼","21033072","6591665528","295.50","324.50","295.00","324.50","29.5000","18505"
